County,License Number,Operation Type,Establishment Type,Entity Name,DBA Name,Street Number,Street Name,Address Line 2,Address Line 3,City,State,Zip Code,Square Footage,Longitude,Latitude,Street Address
Kings,611488,Store,JAC,FAITH ENERGY INC,BP GAS,644,BUSHWICK AVE,,,BROOKLYN,NY,11221,2000,-73.93306,40.697753,644 BUSHWICK AVE
Kings,611472,Store,JAC,5TH AVENUE CANDY&GROCERY INC,DELI & SMOKE SHOP,439,5TH AVE,,,BROOKLYN,NY,11215,1000,-73.986158,40.669329,439 5TH AVE
Kings,611454,Store,JAC,BUSHWICK GROCERY FOOD CORP,BUSHWICK GROCERY FOOD,1124,BUSHWICK AVE,,,BROOKLYN,NY,11221,1500,-73.918277,40.68957,1124 BUSHWICK AVE
Kings,611439,Store,JAC,MARTINEZ JUAN C,CARLITOS DELI GROCERY,290,ROGERS AVE,,,BROOKLYN,NY,11225,1200,-73.953603,40.666308,290 ROGERS AVE
Kings,611408,Store,JAC,PAIK RICHARD D,7-ELEVEN STORE 32884A,6415,3RD AVE,,,BROOKLYN,NY,11220,1000,-74.023164,40.639507,6415 3RD AVE
Kings,611407,Store,JAC,CASTRO RAFAEL MATOS,RAFAELITO DELI GROCERY,128,BEDFORD AVE,,,BROOKLYN,NY,11211,1000,-73.956095,40.719348,128 BEDFORD AVE
Kings,611397,Store,JAC,DANISH CONVENIENCE 6 INC,DANISH CONVENIENCE  STO,7826,3RD AVE,,,BROOKLYN,NY,11209,1500,-74.028939,40.628653,7826 3RD AVE
Kings,611385,Store,JAC,PRESIDENT FOOD CORP,PRESIDENT FOOD,247-249,COLUMBIA ST,,,BROOKLYN,NY,11231,3500,-74.003367,40.683592,247-249 COLUMBIA ST
Kings,611371,Store,JAC,GRAND STREET COFFEE INC,PORTO RICO IMPORTING CO,636,GRAND ST,,,BROOKLYN,NY,11211,1200,-73.946747,40.711375,636 GRAND ST
Kings,611356,Store,JAC,SUI LAM KUNG INC,SUI LAM KUNG,280,KINGS HWY,,,BROOKLYN,NY,11223,1500,-73.980311,40.6052,280 KINGS HWY
Kings,611354,Store,JAC,BACCHUS WEST INDIAN MARKET INC,BACCHUS WEST INDIAN MKT,1184-1190,ROGERS AVE,,,BROOKLYN,NY,11226,1600,-73.951442,40.640968,1184-1190 ROGERS AVE
Kings,611349,Store,JAC,SHAHAB FAHAD FARRUKH,THIRD AVE MINI MARKET,9721,3RD AVE,,,BROOKLYN,NY,11209,1300,-74.034479,40.615104,9721 3RD AVE
Kings,611330,Store,JAC,A&L PORK STORE INC,BARI PORK STORE,6319,18TH AVE,,,BROOKLYN,NY,11204,1200,-73.989438,40.619863,6319 18TH AVE
Kings,611310,Store,JAC,ROSARIO JOSE A,FOOD CENTER GROCERY,358,FRANKLIN AVE,,,BROOKLYN,NY,11238,1000,-73.956798,40.686788,358 FRANKLIN AVE
Kings,611273,Store,JAC,JOHNSON GOURMET DELI&GRILL INC,JOHNSON GOURMET DELI&GR,176,JOHNSON ST,,,BROOKLYN,NY,11201,3400,-73.982664,40.694771,176 JOHNSON ST
Kings,611272,Store,JAC,SANTELISES RAMON,WILSON FOOD CENTER,443,WILSON AVE,,,BROOKLYN,NY,11221,1900,-73.913428,40.693708,443 WILSON AVE
Kings,611266,Store,JAC,LOS PAISANOS MEAT MKT INC,LOSPAISANOS,162,SMITH ST,,,BROOKLYN,NY,11201,2000,-73.990775,40.686239,162 SMITH ST
Kings,611221,Store,JAC,FLATLANDS MINI MARKET INC,FLATLANDS MINI MARKET,104-24,FLATLANDS AVE,,,BROOKLYN,NY,11236,1500,-73.89488,40.647342,104-24 FLATLANDS AVE
Kings,611218,Store,JAC,HERNANDEZ AMANCIA&CONSTANTINO,C&A MEAT MARKET,855-857,FRANKLIN AVE,,,BROOKLYN,NY,11225,1800,-73.958478,40.669248,855-857 FRANKLIN AVE
Kings,611215,Store,JAC,SALAMA MAGDY M,SUNSHINE DELI&GROCERY,8021,17TH AVE,,,BROOKLYN,NY,11214,1000,-74.001814,40.611519,8021 17TH AVE
Kings,611200,Store,JAC,KING 4TH AVE DELI CORP,KING 4TH AVE DELI,5923,4TH AVE,,,BROOKLYN,NY,11220,1000,-74.018263,40.640891,5923 4TH AVE
Kings,611195,Store,JAC,SPILMAN FISH STORE INC,SPILMAN FISH MARKET,145,DIVISION AVE,,,BROOKLYN,NY,11211,1500,-73.962873,40.707709,145 DIVISION AVE
Kings,611183,Store,JAC,ANGEL FISH CORP,ANGEL FISH MARKET,1255,BROADWAY,,,BROOKLYN,NY,11221,2400,-73.925172,40.691262,1255 BROADWAY
Kings,611176,Store,JAC,BUY BEST GROCERY INC,BUY BEST GROCERY,4516,8TH AVE,,,BROOKLYN,NY,11220,1600,-74.001172,40.643584,4516 8TH AVE
Kings,611169,Store,JAC,JOHNSON SHAWNA I,ST&M COUNTRY STORE,2001,ATLANTIC AVE,,,BROOKLYN,NY,11233,800,-73.915899,40.676687,2001 ATLANTIC AVE
Kings,611161,Store,JAC,OMNI HEALTH INC,OMNI HEALTH,265,AVENUE U,,,BROOKLYN,NY,11223,1700,-73.974271,40.596875,265 AVENUE U
Kings,611143,Store,JAC,TINEO FAUSTO A,J&C MINIMARKET&FRUITS,42,IRVING AVE,,,BROOKLYN,NY,11237,1500,-73.924692,40.704884,42 IRVING AVE
Kings,611102,Store,JAC,TAMBRU FRUIT MARKET INC,TAMBRU FRUIT MARKET,272,KNICKERBOCKER AVE,,,BROOKLYN,NY,11237,2000,-73.924381,40.702231,272 KNICKERBOCKER AVE
Kings,611090,Store,JAC,PAK CHUN SONG,7-ELEVEN STORE 26601D,2702,KNAPP ST,,,BROOKLYN,NY,11235,2300,-73.931793,40.587907,2702 KNAPP ST
Kings,611051,Store,JAC,ISLAND FARM MEAT CORP,ALNOOR LIVE POULTRY,145,21ST ST,,,BROOKLYN,NY,11232,1800,-73.996739,40.66335,145 21ST ST
Kings,611047,Store,JAC,PARKWAY MEAT MARKET INC,PARKWAY MEATS,257,SCHENECTADY AVE,,,BROOKLYN,NY,11213,2000,-73.93381,40.669762,257 SCHENECTADY AVE
Kings,611045,Store,JAC,HALSEY SUPERMARKET DELI CORP,HALSEY SUPERMARKET DELI,169,HALSEY ST,,,BROOKLYN,NY,11216,1200,-73.946758,40.682159,169 HALSEY ST
Kings,611029,Store,JAC,39 LOTT GROCERY INC,39 LOTT GROCERY,39,LOTT AVE,,,BROOKLYN,NY,11212,1700,-73.912434,40.65724,39 LOTT AVE
Kings,611021,Store,JAC,TTW FARM INC,WORLD FARM,655,GRAND ST,,,BROOKLYN,NY,11211,2600,-73.946122,40.711432,655 GRAND ST
Kings,611019,Store,JAC,NANO DELI GROCERY CORP,NANO DELI GROCERY,375,BUSHWICK AVE,,,BROOKLYN,NY,11206,1200,-73.938238,40.703783,375 BUSHWICK AVE
Kings,610980,Store,JAC,THABET NOAMAN& ALI NAJEEB ABDO,M&D MINI MARKET,613,MARCY AVE,,,BROOKLYN,NY,11206,2500,,,613 MARCY AVE
Kings,610956,Store,JAC,ARNOLDS SERVICE STATION INC,ARNOLDS SERVICE STATION,1868,LINDEN BLVD,,,BROOKLYN,NY,11207,800,-73.892589,40.657533,1868 LINDEN BLVD
Kings,610954,Store,JAC,PEREZ BERNARDO,NATIONAL FOOD CENTER,3601,15TH AVE,,,BROOKLYN,NY,11218,1500,-73.980261,40.639512,3601 15TH AVE
Kings,610942,Store,JAC,VILLAS MEXICO CORP,VILLAS MEXICO,3912,FT HAMILTON PKWY,,,BROOKLYN,NY,11218,1300,-73.990938,40.642869,3912 FT HAMILTON PKWY
Kings,610939,Store,JAC,VEIPAS FOOD PLAZA CORP,BENSONHURST MARKETS,7215,20TH AVE,,,BROOKLYN,NY,11204,2400,-73.990366,40.612182,7215 20TH AVE
Kings,610938,Store,JAC,357 STUYVESANT GROCERY INC,STUYVESANT DELI SUPRMKT,357,STUYVESANT AVE,,,BROOKLYN,NY,11233,1400,-73.931849,40.681876,357 STUYVESANT AVE
Kings,610901,Store,JAC,BERITOS DELI&GROCERY CORP,BERITOS DELI&GROCERY,180,BAY 32ND ST,,,BROOKLYN,NY,11214,1000,-73.996096,40.597397,180 BAY 32ND ST
Kings,610895,Store,JAC,TRIBUZIO MEAT MARKET INC,TRIBUZIO MEAT MARKET,7714,18TH AVE,,,BROOKLYN,NY,11214,2000,-73.997468,40.611927,7714 18TH AVE
Kings,610884,Store,JAC,AVE S MINI MARKET INC,AVE S MINI MARKET,802,AVENUE S,,,BROOKLYN,NY,11223,2500,-73.963776,40.602764,802 AVENUE S
Kings,610879,Store,JAC,MERIT FOOD CORP,MERIT FOOD,287,BRIGHTON BEACH AVE,,,BROOKLYN,NY,11235,2500,-73.964469,40.576966,287 BRIGHTON BEACH AVE
Kings,610857,Store,JAC,ALWAYS FRESH INC,ALWAYS FRESH,5024,FT HAMILTON PKWY,,,BROOKLYN,NY,11219,1200,-73.999087,40.637415,5024 FT HAMILTON PKWY
Kings,610835,Store,JAC,NOVATOS GROCERY CORP,NOVATOS GROCERY,228,LEWIS AVE,,,BROOKLYN,NY,11221,1000,-73.936196,40.688729,228 LEWIS AVE
Kings,610824,Store,JAC,CANGEMI CORP,RUSSOS MOZZARELLA&PASTA,363,7TH AVE,,,BROOKLYN,NY,11215,2000,-73.982411,40.665881,363 7TH AVE
Kings,610820,Store,JAC,GRUPO MEX INC,MEX DELI GROCERY,1625,CORTELYOU RD,,,BROOKLYN,NY,11226,2000,-73.962779,40.641963,1625 CORTELYOU RD
Kings,610819,Store,JAC,PUK MARIA,MARIA PUK GROCERY,136,MESEROLE AVE,,,BROOKLYN,NY,11222,1400,-73.951122,40.727616,136 MESEROLE AVE
Kings,610811,Store,JAC,ALMALAHI NASSER,NASSER CANDY STORE,369,MCDONALD AVE,,,BROOKLYN,NY,11218,700,-73.979846,40.644962,369 MCDONALD AVE
Kings,610809,Store,JAC,1626 MINI MART CORP,1626 MINI MART,1626,STILLWELL AVE.,,,BROOKLYN,NY,11223,800,-73.987098,40.60641,1626 STILLWELL AVE.
Kings,610796,Store,JAC,LIVONIA GROCERY CORP,LIVONIA GROCERY,933,LIVONIA AVE,,,BROOKLYN,NY,11207,1800,-73.882543,40.666482,933 LIVONIA AVE
Kings,610785,Store,JAC,FOOD TRAIN INC,VILLAGE MARKET,368,7TH AVE,,,BROOKLYN,NY,11215,3000,-73.9825,40.665775,368 7TH AVE
Kings,610782,Store,JAC,203 PARKSIDE DELI GRO&LUNCH CORP,PARKSIDE DELI GROCERY,203,PARKSIDE AVE,,,BROOKLYN,NY,11226,1500,-73.960993,40.655221,203 PARKSIDE AVE
Kings,610773,Store,JAC,LOS VINCENT L,VINCENT LOS GROCERY,5317,2ND AVE,,,BROOKLYN,NY,11220,1600,-74.019066,40.647034,5317 2ND AVE
Kings,610736,Store,JAC,MALCOLM X SHOP SMART CORP,MALCOLM X SHOP SMART,297,MALCOLM X BLVD,,,BROOKLYN,NY,11233,1500,-73.928846,40.681853,297 MALCOLM X BLVD
Kings,610670,Store,JAC,FM&A FOOD MARKET LLC,BRAVO SUPERMARKET,5818,4TH AVE,,,BROOKLYN,NY,11220,4000,-74.017798,40.641616,5818 4TH AVE
Kings,610651,Store,JAC,ECONOMIC DELI GROCERY INC,ECONOMIC DELI GROCERY,1664,BERGEN ST,,,BROOKLYN,NY,11213,2000,-73.927485,40.674871,1664 BERGEN ST
Kings,610625,Store,JAC,TAX LIDIA RAMOS,FRUIT & VEGETABLE SINAI,4227,18TH AVE,,,BROOKLYN,NY,11218,800,-73.975412,40.631571,4227 18TH AVE
Kings,610623,Store,JAC,WILLYS DELI CORP,WILLYS DELI,1356,ROCKAWAY PKWY,,,BROOKLYN,NY,11236,1200,-73.903868,40.646534,1356 ROCKAWAY PKWY
Kings,610612,Store,JAC,STEPHANIE FOODS CORP,STEPHANIE FOODS,416,LEWIS AVE,,,BROOKLYN,NY,11233,1000,-73.934701,40.681194,416 LEWIS AVE
Kings,610605,Store,JAC,U FINE GROCERY INC,U FINE GROCERY,87,AVENUE U,,,BROOKLYN,NY,11223,1000,-73.98107,40.596121,87 AVENUE U
Kings,610595,Store,JAC,F&H KOSHER SUPERMARKET INC,SCHWARTZ GROCERY,120,LEE AVE,,,BROOKLYN,NY,11211,3500,-73.958123,40.704066,120 LEE AVE
Kings,610591,Store,JAC,EISHEH AYMAN M,10TH AVE DELI GRCY XPRS,561,17TH ST,,,BROOKLYN,NY,11218,800,-73.979932,40.656858,561 17TH ST
Kings,610573,Store,JAC,DEKALB NATURAL MARKET INC,ELLY'S MARKET,230,DEKALB AVE,,,BROOKLYN,NY,11205,2000,-73.9698,40.689495,230 DEKALB AVE
Kings,610569,Store,JAC,LA ALEGRIA GROCERY&DELI CORP,LA ALEGRIA GROCERY DELI,224,S 3RD ST,,,BROOKLYN,NY,11211,1500,-73.958729,40.71113,224 S 3RD ST
Kings,610555,Store,JAC,ZAITOON CORP,ZAITOON,1082,CONEY ISLAND AVE,,,BROOKLYN,NY,11230,2000,-73.966476,40.631269,1082 CONEY ISLAND AVE
Kings,610550,Store,JAC,JRC CORNER DELI GROCERY INC,PEREZ GROCERY,620,MAPLE ST,,,BROOKLYN,NY,11203,1200,-73.940189,40.661478,620 MAPLE ST
Kings,610532,Store,JAC,NAHSHAL RIYADH M,PARK PLACE DELI GROCERY,539,PARK PL,,,BROOKLYN,NY,11238,1500,-73.960226,40.674907,539 PARK PL
Kings,610526,Store,JAC,DANNY AND VEER HEALTH FOOD INC,TONYS HEALTH FOOD,1827A,FLATBUSH AVE,,,BROOKLYN,NY,11210,1600,-73.939547,40.625149,1827A FLATBUSH AVE
Kings,610519,Store,JAC,FRESH GREEN FARM INC,FRESH GREEN FARM,6002,5TH AVE,,,BROOKLYN,NY,11220,1500,-74.016299,40.639367,6002 5TH AVE
Kings,610497,Store,JAC,SHORTY FARM&MEAT CORP,SHORTY FARM&MEAT,2949,FULTON ST,,,BROOKLYN,NY,11207,2700,-73.885908,40.679541,2949 FULTON ST
Kings,610496,Store,JAC,BROADWAY MEATS INC,BROADWAY MEATS,1259,BROADWAY,,,BROOKLYN,NY,11221,2500,-73.925118,40.691232,1259 BROADWAY
Kings,610478,Store,JAC,MPM ENTERPRISES INC,UNION MARKET,754-56,UNION ST,,,BROOKLYN,NY,11215,2800,-73.977815,40.675377,754-56 UNION ST
Kings,610475,Store,JAC,RIMA MEAT CORP,UTICA MEAT WAREHOUSE,910,UTICA AVE,,,BROOKLYN,NY,11203,2500,-73.930288,40.650831,910 UTICA AVE
Kings,610431,Store,JAC,ROYAL SEAFOOD OF BBA INC,ROYAL SEAFOOD OF BBA,3100,OCEAN PKWY,,,BROOKLYN,NY,11235,1250,-73.968921,40.575845,3100 OCEAN PKWY
Kings,610414,Store,JAC,LINDEN&WILSON CORP,LINDEN&WILSON GROCERY,338,WILSON AVE,,,BROOKLYN,NY,11221,740,-73.916935,40.695705,338 WILSON AVE
Kings,610396,Store,JAC,RORO 414 CORP,MR COCO,414,MYRTLE AVE,,,BROOKLYN,NY,11205,2500,-73.96918,40.693116,414 MYRTLE AVE
Kings,610395,Store,JAC,SPITZERS BAKERY INC,SPITZERS BAKERY,657,BEDFORD AVE,,,BROOKLYN,NY,11211,2000,-73.958199,40.701513,657 BEDFORD AVE
Kings,610390,Store,JAC,1102 8TH AVE FOOD OF NY CORP,JUNIOR DELI,1102,8TH AVE,,,BROOKLYN,NY,11215,1600,-73.980228,40.66454,1102 8TH AVE
Kings,610362,Store,JAC,ERHUNMWUNSEE DORAH,EGHE AFRICAN MARKET,1782,PITKIN AVE,,,BROOKLYN,NY,11212,900,-73.90735,40.670185,1782 PITKIN AVE
Kings,610350,Store,JAC,PARK JUNG KYU,J&J GROCERY,1840,CONEY ISLAND AVE,,,BROOKLYN,NY,11230,1000,-73.96289,40.612403,1840 CONEY ISLAND AVE
Kings,610345,Store,JAC,BUSY CORNER GROCERY INC,BUSY CORNER FRUITS&VGTB,801,KINGS HWY,,,BROOKLYN,NY,11223,1000,-73.964398,40.606552,801 KINGS HWY
Kings,610343,Store,JAC,WILSON POULTRY MARKET INC,WILSON POULTRY,205,WILSON ST,,,BROOKLYN,NY,11211,520,-73.959811,40.707076,205 WILSON ST
Kings,610339,Store,JAC,NOT JUST BAGEL STORE& GROCERY INC,NOT JUST BAGEL STORE,5913,NEW UTRECHT AVE,,,BROOKLYN,NY,11219,1400,-73.996488,40.6279,5913 NEW UTRECHT AVE
Kings,610332,Store,JAC,CAPUTOS FINE FOODS INC,CAPUTOS FINE FOODS,460,COURT ST,,,BROOKLYN,NY,11231,2500,-73.997925,40.678177,460 COURT ST
Kings,610327,Store,JAC,MAJRUD ABDO S,A&M GROCERY STORE,4624,AVENUE D,,,BROOKLYN,NY,11203,1800,-73.932441,40.641942,4624 AVENUE D
Kings,610316,Store,JAC,ARIS FRUITLAND INC,ARIS FRUITLAND,4504,FT HAMILTON PKWY,,,BROOKLYN,NY,11219,2000,-73.994952,40.640187,4504 FT HAMILTON PKWY
Kings,610297,Store,JAC,SEM SEM DELI CORP,SEM SEM DELI,75,HUMBOLDT ST,,,BROOKLYN,NY,11206,1500,-73.940913,40.704121,75 HUMBOLDT ST
Kings,610292,Store,JAC,BOCHNERS GROCERY LLC,BOCHNERS GROCERY,5001,16TH AVE,,,BROOKLYN,NY,11204,4000,-73.986206,40.630362,5001 16TH AVE
Kings,610288,Store,JAC,R&M GROCERY CORP,R&M GROCERY,285,NEPTUNE AVE,,,BROOKLYN,NY,11235,1000,-73.963822,40.581138,285 NEPTUNE AVE
Kings,610286,Store,JAC,AMIN GROCERY CORP,18TH AVE SUPERMARKET,4301,18TH AVE,,,BROOKLYN,NY,11218,2000,-73.976192,40.631203,4301 18TH AVE
Kings,610281,Store,JAC,DOMINGUEZ DELI GROCERY CORP,DOMINGO GROCERY,1004,FLUSHING AVE,,,BROOKLYN,NY,11237,1500,-73.930846,40.703899,1004 FLUSHING AVE
Kings,610268,Store,JAC,MARTINEZ NELSON,MARTINEZ GROCERY,370,COURT ST,,,BROOKLYN,NY,11231,1200,-73.996288,40.681555,370 COURT ST
Kings,610267,Store,JAC,KIM KWANG HO,SEVEN SEAS II,1856,NOSTRAND AVE,,,BROOKLYN,NY,11226,1800,-73.948467,40.640456,1856 NOSTRAND AVE
Kings,610266,Store,JAC,MEHADRIN MEATS CORP,MEHADRIN MEATS,4809,18TH AVE,,,BROOKLYN,NY,11204,1200,-73.980687,40.628609,4809 18TH AVE
Kings,610260,Store,JAC,MOISHES FRUIT&GROCERY CENTRE INC,MOISHES FRUIT&GROCERY,4807,16TH AVE,,,BROOKLYN,NY,11204,1600,-73.985101,40.631404,4807 16TH AVE
Kings,610244,Store,JAC,SASSON&FARAH GLATT KOSHER MTS INC,JERUSALEM GLATT MEATS,710,KINGS HWY,,,BROOKLYN,NY,11223,2000,-73.965343,40.60623,710 KINGS HWY
Kings,610201,Store,JAC,7324 NEIGHBORHOOD DELI INC,7324 NEIGHBORHOOD DELI,7324,6TH AVE,,,BROOKLYN,NY,11209,1500,-74.01976,40.62932,7324 6TH AVE
Kings,610184,Store,JAC,LAJKONIK INC,POLISH DELI&FOODS,7722,18TH AVE,,,BROOKLYN,NY,11214,1000,-73.997637,40.611767,7722 18TH AVE
Kings,610176,Store,JAC,MAKOLET YERUSHALIM INC,MAKOLET YERUSHALIM,727,AVENUE U,,,BROOKYLN,NY,11223,1200,-73.963171,40.598087,727 AVENUE U
Kings,610155,Store,JAC,NEW PUBLIC MEAT MARKET INC,NEW PUBLIC MEAT MARKET,5021,5TH AVE,,,BROOKLYN,NY,11220,1500,-74.010417,40.644994,5021 5TH AVE
Kings,610128,Store,JAC,ALANTERI DELI CORP,ALANTERI DELI,719,FULTON ST,,,BROOKLYN,NY,11217,800,-73.976587,40.687172,719 FULTON ST
Kings,610109,Store,JAC,M&D WARSAW POLISH DELI CORP,M&D WARSAW DELI,4012,14TH AVE,,,BROOKLYN,NY,11218,1600,-73.984947,40.638477,4012 14TH AVE
Kings,610107,Store,JAC,DOLEH BASSAM,BD FOOD SUPERMARKET,510,7TH AVE,,,BROOKLYN,NY,11215,4800,-73.986391,40.66121,510 7TH AVE
Kings,610100,Store,JAC,EL VACILON GROCERY CORP,EL VACILON GROCERY,9521,CHURCH AVE,,,BROOKLYN,NY,11212,1500,-73.915771,40.655482,9521 CHURCH AVE
Kings,610091,Store,JAC,GALILI GIL,OURIS MARKET,427,AVENUE U,,,BROOKLYN,NY,11223,2700,-73.968304,40.597526,427 AVENUE U
Kings,610076,Store,JAC,3RD AVENUE MINI MARKET I INC,3RD AVENUE MINI MARKET,7024,3RD AVE,,,BROOKLYN,NY,11209,1000,-74.026611,40.63437,7024 3RD AVE
Kings,610060,Store,JAC,SMILE FISH MARKET INC,SMILE FISH,1444,NOSTRAND AVE,,,BROOKLYN,NY,11226,1800,-73.949608,40.651148,1444 NOSTRAND AVE
Kings,610056,Store,JAC,CEPEDA NELSON,CEPEDA GROCERY,746,WASHINGTON AVE,,,BROOKLYN,NY,11238,800,-73.96338,40.675784,746 WASHINGTON AVE
Kings,610044,Store,JAC,MENDELSON FOOD INC,MEAL MART,14,LEE AVE,,,BROOKLYN,NY,11211,700,-73.961537,40.707161,14 LEE AVE
Kings,610031,Store,JAC,OH JIN CHUL,DENNIS GROCERY,2302,BATH AVE,,,BROOKLYN,NY,11214,2000,-73.995085,40.596988,2302 BATH AVE
Kings,610026,Store,JAC,JULIANA&J GROCERY INC,DAIRY MART,4013,AVENUE T,,,BROOKLYN,NY,11234,1500,-73.926255,40.61022,4013 AVENUE T
Kings,610025,Store,JAC,MOON DELI CORP,MOON DELI,2129,ATLANTIC AVE,,,BROOKLYN,NY,11233,1500,-73.908524,40.676264,2129 ATLANTIC AVE
Kings,610016,Store,JAC,ADAM DELI & DELICATESSEN CORP,ADAM DELI & DELICATESSE,112A,NASSAU AVE,,,BROOKLYN,NY,11222,1500,-73.949306,40.724269,112A NASSAU AVE
Kings,610012,Store,JAC,BGS245 CORP,BGS SEAFOOD,382,MCDONALD AVE,,,BROOKLYN,NY,11218,600,-73.979783,40.644628,382 MCDONALD AVE
Kings,610003,Store,JAC,NIMI NAZ CORP,FRANKLIN CORNER CAFE,210,FRANKLIN ST,,,BROOKLYN,NY,11222,1400,-73.958071,40.732761,210 FRANKLIN ST
Bronx,609843,Store,JAC,MUSOVIC SUNAN,BRISKA GROCERY,2333,ARTHUR AVE,,,BRONX,NY,10458,700,-73.888743,40.854176,2333 ARTHUR AVE
Bronx,609788,Store,JAC,KO FRUITS AND VEGETABLE INC,K&C FRUIT&VEGETABLES,4026,WHITE PLAINS RD,,,BRONX,NY,10466,2000,-73.859681,40.889241,4026 WHITE PLAINS RD
Bronx,609649,Store,JAC,24 DELI GROCERY INC,24 DELI GROCERY,1801,WILLIAMSBRIDGE RD,,,BRONX,NY,10461,700,-73.851623,40.85063,1801 WILLIAMSBRIDGE RD
Bronx,609623,Store,JAC,BOSTON ROAD CANDY INC,BOSTON ROAD CANDY,1737,BOSTON RD,,,BRONX,NY,10460,900,-73.888275,40.837057,1737 BOSTON RD
Bronx,609583,Store,JAC,2300 DELI CORP,2300 DELI,2300,CROTONA AVE,,,BRONX,NY,10458,2000,-73.884163,40.852839,2300 CROTONA AVE
Bronx,609576,Store,JAC,STAR DELI GROCERY CORP BOSTON RD,STAR DELI GROCERY CORP,2243,WHITE PLAINS RD,,,BRONX,NY,10467,1000,-73.867606,40.858522,2243 WHITE PLAINS RD
Bronx,609565,Store,JAC,NEW MILLENNIUM DELI GROCERY CORP,NEW MILLENNIUM DELI GRY,1209,WHEELER AVE,,,BRONX,NY,10472,1000,-73.880174,40.828754,1209 WHEELER AVE
Bronx,609562,Store,JAC,NY FINEST DELI INC,NY FINEST DELI,3103,3RD AVE,,,BRONX,NY,10451,1800,-73.91199,40.821774,3103 3RD AVE
Bronx,609551,Store,JAC,R&C FISH MARKET CORP,R&C FISH MARKET,12,E 183RD ST,,,BRONX,NY,10453,1200,-73.903025,40.858485,12 E 183RD ST
Bronx,609542,Store,JAC,PAN DELI GROCERY CORP,PAN DELI GROCERY,1893,ANDREWS AVE,,,BRONX,NY,10453,1200,-73.913873,40.853714,1893 ANDREWS AVE
Bronx,609504,Store,JAC,MORRISON DELI&GROCERY LLC,MORRISON DELI&GROCERY,1623,WESTCHESTER AVE,,,BRONX,NY,10472,1000,-73.874545,40.829524,1623 WESTCHESTER AVE
Bronx,609503,Store,JAC,BEATO DELI &GROCERY CORP,BEATO DELI &GROCERY,615,E 189TH ST,,,BRONX,NY,10458,600,-73.885553,40.857149,615 E 189TH ST
Bronx,609502,Store,JAC,AMEER FOOD GROCERY CORP,AMEER FOOD GROCERY,1964,GRAND CONCOURSE,,,BRONX,NY,10457,700,-73.904582,40.850945,1964 GRAND CONCOURSE
Bronx,609488,Store,JAC,ROMANA GROCERY CORP,ROMANA GROCERY,3851,BRONXWOOD AVE,,,BRONX,NY,10469,1200,-73.856218,40.883268,3851 BRONXWOOD AVE
Bronx,609486,Store,JAC,ALI SUPERMARKET INC,BANGLATOWN SUPERMARKET,1860,WESTCHESTER AVE,,,BRONX,NY,10472,4600,-73.863536,40.832702,1860 WESTCHESTER AVE
Bronx,609482,Store,JAC,LA VICTORIA GROCERY CORP,LA VICTORIA GROCERY,662,E 141ST ST,,,BRONX,NY,10454,900,,,662 E 141ST ST
Bronx,609469,Store,JAC,DE REIMER FOOD CORP,DE REIMER FOOD,3821,BOSTON RD,,,BRONX,NY,10466,1200,-73.838007,40.881543,3821 BOSTON RD
Bronx,609462,Store,JAC,DIKO MUHAMADOU,MD AFRICAN MKT & DISCOU,2252,WEBSTER AVE,,,BRONX,NY,10457,2000,-73.895945,40.855696,2252 WEBSTER AVE
Bronx,609457,Store,JAC,GREEN EARTH FOOD CORP,GREEN EARTH GRCY STORE,1420,GRAND CONCOURSE,,,BRONX,NY,10456,1500,-73.913138,40.839427,1420 GRAND CONCOURSE
Bronx,609438,Store,JAC,BRONX M&E DELI GROCERY CORP,BRONX M&E DELI,732,E 187TH ST,,,BRONX,NY,10458,1100,-73.883086,40.853753,732 E 187TH ST
Bronx,609429,Store,JAC,627 GARDEN GOURMENT DELI CORP,627 GARDEN GOURMENT DL,627,E TREMONT AVE,,,BRONX,NY,10457,1000,-73.892513,40.846098,627 E TREMONT AVE
Bronx,609414,Store,JAC,180 EXPRESS DELI CORP,180 EXPRESS DELI,906,E 180TH ST,,,BRONX,NY,10460,800,-73.882106,40.844828,906 E 180TH ST
Bronx,609410,Store,JAC,AJB DELI GROCERY INC,AJB DELI GROCERY,701,COSTER ST,,,BRONX,NY,10474,1200,-73.887474,40.814632,701 COSTER ST
Bronx,609383,Store,JAC,PAVAN NEW YORK INC,BUHRE GROCERY,2875,BUHRE AVE,,,BRONX,NY,10461,600,-73.833265,40.84723,2875 BUHRE AVE
Bronx,609369,Store,JAC,CHRISTOPHER MINI MARKET CORP,CHRISTOPHER MINI MARKET,1539,WATSON AVE,,,BRONX,NY,10472,1200,-73.87791,40.826125,1539 WATSON AVE
Bronx,609368,Store,JAC,DIALLO ELHADJ M,POU KOU HALAL FOOD,585,"TINTON AVE, STORE #1",,,BRONX,NY,10455,1500,-73.905994,40.813627,"585 TINTON AVE, STORE #1"
Bronx,609365,Store,JAC,AMANI HALAL MEAT MARKET CORP,AMANI HALAL MEAT,705,RHINELANDER AVE,,,BRONX,NY,10462,700,-73.866494,40.847565,705 RHINELANDER AVE
Bronx,609360,Store,JAC,GOOD GUY MEAT MARKET CORP THE,GOOD GUY MEAT MARKET,187,E 167TH ST,,,BRONX,NY,10456,1000,-73.91712,40.834411,187 E 167TH ST
